DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
4/19/2020 15:00,13.635,1.58449,0.978565,4.113
4/19/2020 16:00,15.76,7.06213,0.978419,5.626
4/19/2020 17:00,17.543,15.8166,0.97791,7.077
4/19/2020 18:00,18.88,26.7568,0.97754,8.446
4/19/2020 19:00,19.622,29.4426,0.977263,8.762
4/19/2020 20:00,20.337,31.041,0.976892,8.936
4/19/2020 21:00,20.68,33.5237,0.976714,9.2
4/19/2020 22:00,20.783,45.0259,0.976361,10.447
4/19/2020 23:00,20.461,40.7692,0.976282,10.055
4/20/2020 0:00,18.525,38.227,0.976354,9.798
4/20/2020 1:00,14.016,22.1745,0.976471,7.99
4/20/2020 2:00,12.55,16.7414,0.976654,7.164
4/20/2020 3:00,11.179,31.6406,0.976886,8.823
4/20/2020 4:00,10.944,25.8877,0.977022,8.235
4/20/2020 5:00,10.588,14.93,0.976943,6.914
4/20/2020 6:00,9.629,15.6954,0.977102,7.002
4/20/2020 7:00,8.986,10.1888,0.97744,6.14
4/20/2020 8:00,8.333,5.05123,0.97768,5.172
4/20/2020 9:00,7.624,1.7641,0.977885,4.169
4/20/2020 10:00,6.975,1.19458,0.978148,3.904
4/20/2020 11:00,6.575,1.44741,0.978499,4.02
4/20/2020 12:00,6.567,0.828235,0.978783,3.724
4/20/2020 13:00,9.846,0.6546076666666667,0.979117,3.088
4/20/2020 14:00,12.72,0.48098033333333334,0.97929,2.598
4/20/2020 15:00,14.674,0.307353,0.979366,3.629
4/20/2020 16:00,16.064,0.476202625,0.979492,2.662
4/20/2020 17:00,17.287,0.64505225,0.979372,2.329
4/20/2020 18:00,18.464,0.813901875,0.979172,2.443
4/20/2020 19:00,19.546,0.9827515,0.978939,3.02
4/20/2020 20:00,20.313,1.151601125,0.978672,2.889
4/20/2020 21:00,20.89,1.32045075,0.978399,3.057
4/20/2020 22:00,21.256,1.489300375,0.978219,3.221
4/20/2020 23:00,21.238,1.65815,0.978066,4.164
4/21/2020 0:00,19.269,1.48808,0.977964,4.096
4/21/2020 1:00,14.671,1.58922,0.978013,4.113
4/21/2020 2:00,13.014,1.30372,0.978079,4.008
4/21/2020 3:00,12.761,1.5456,0.978187,4.096
4/21/2020 4:00,12.388,9.56935,0.97818,6.075
4/21/2020 5:00,11.567,9.0593,0.978043,6.031
4/21/2020 6:00,10.672,1.05473,0.978168,3.879
4/21/2020 7:00,10.304,1.18025,0.978342,2.832
4/21/2020 8:00,9.459,1.30577,0.978659,3.969
4/21/2020 9:00,9.059,1.2327462142857144,0.978902,3.339
4/21/2020 10:00,8.652,1.1597224285714287,0.979184,2.579
4/21/2020 11:00,8.016,1.086698642857143,0.979575,1.916
4/21/2020 12:00,7.918,1.013674857142857,0.979991,2.257
4/21/2020 13:00,11.091,0.9406510714285715,0.980532,2.036
4/21/2020 14:00,13.88,0.8676272857142857,0.980794,0.974
4/21/2020 15:00,16.782,0.7946035,0.980856,1.034
4/21/2020 16:00,19.13,0.7215797142857143,0.980746,1.444
4/21/2020 17:00,20.724,0.6485559285714286,0.980419,2.135
4/21/2020 18:00,21.951,0.5755321428571429,0.979997,2.517
4/21/2020 19:00,22.933,0.5025083571428571,0.979708,2.925
4/21/2020 20:00,23.714,0.42948457142857144,0.979485,2.955
4/21/2020 21:00,24.116,0.35646078571428574,0.979134,3.272
4/21/2020 22:00,24.389,0.283437,0.978909,3.613
4/21/2020 23:00,24.099,0.594309,0.978814,3.631
4/22/2020 0:00,21.959,1.44902,0.978678,4.059
4/22/2020 1:00,17.413,5.10289,0.978709,5.284
4/22/2020 2:00,16.188,8.01257,0.978765,5.883
4/22/2020 3:00,15.991,10.6989,0.978968,6.275
4/22/2020 4:00,14.618,5.23826,0.978897,5.256
4/22/2020 5:00,14.658,10.8543,0.978656,6.312
4/22/2020 6:00,13.315,11.7223,0.978692,6.494
4/22/2020 7:00,12.017,1.93943,0.978867,4.291
4/22/2020 8:00,11.046,1.709435,0.979103,3.299
4/22/2020 9:00,10.001,1.47944,0.979245,4.049
4/22/2020 10:00,9.279,1.78859,0.979503,4.186
4/22/2020 11:00,8.712,3.66053,0.979803,4.82
4/22/2020 12:00,9.134,5.22294,0.980037,5.222
4/22/2020 13:00,13.097,5.63262,0.980342,5.343
4/22/2020 14:00,16.495,2.383,0.980645,4.424
4/22/2020 15:00,19.295,2.3070661578947367,0.980623,3.368
4/22/2020 16:00,21.474,2.231132315789474,0.980571,3.607
4/22/2020 17:00,23.014,2.1551984736842105,0.980419,2.066
4/22/2020 18:00,24.259,2.0792646315789476,0.980286,0.505
4/22/2020 19:00,25.275,2.0033307894736843,0.979927,1.502
4/22/2020 20:00,25.972,1.927396947368421,0.979608,1.712
4/22/2020 21:00,26.43,1.8514631052631578,0.979338,1.091
4/22/2020 22:00,26.777,1.7755292631578947,0.979036,1.478
4/22/2020 23:00,26.721,1.6995954210526316,0.979167,2.411
4/23/2020 0:00,24.749,1.6236615789473685,0.979237,1.887
4/23/2020 1:00,20.034,1.5477277368421052,0.979334,2.193
4/23/2020 2:00,18.768,1.471793894736842,0.979586,0.879
4/23/2020 3:00,17.987,1.395860052631579,0.979981,1.226
4/23/2020 4:00,17.248,1.3199262105263156,0.980058,1.791
4/23/2020 5:00,16.205,1.2439923684210525,0.979959,2.893
4/23/2020 6:00,15.2,1.1680585263157894,0.980074,3.504
4/23/2020 7:00,14.279,1.0921246842105263,0.980386,3.473
4/23/2020 8:00,13.705,1.0161908421052632,0.980553,2.984
4/23/2020 9:00,12.827,0.940257,0.980969,3.792
4/23/2020 10:00,13.117,28.7864,0.981356,8.577
4/23/2020 11:00,14.185,46.2593,0.981879,10.317
4/23/2020 12:00,14.246,46.1067,0.98241,10.296
4/23/2020 13:00,16.737,22.4549,0.982881,7.903
4/23/2020 14:00,18.97,3.66239,0.983293,4.854
4/23/2020 15:00,21.134,0.968309,0.983325,3.819
4/23/2020 16:00,23.354,0.846758,0.983195,3.768
4/23/2020 17:00,24.696,1.2042295,0.982842,2.985
4/23/2020 18:00,25.935,1.561701,0.982528,1.715
4/23/2020 19:00,26.884,1.9191725000000002,0.982083,0.562
4/23/2020 20:00,27.162,2.276644,0.981665,1.602
4/23/2020 21:00,27.533,2.6341155,0.981181,0.621
4/23/2020 22:00,28.068,2.991587,0.980697,1.937
4/23/2020 23:00,27.953,3.3490585,0.980522,2.582
4/24/2020 0:00,25.664,3.70653,0.980576,4.904
4/24/2020 1:00,22.282,3.57131,0.98065,4.848
4/24/2020 2:00,19.99,14.0005,0.980831,6.861
4/24/2020 3:00,18.471,23.5562,0.98097,8.07
4/24/2020 4:00,17.411,10.297,0.981309,6.262
4/24/2020 5:00,16.982,16.4374,0.981413,7.23
4/24/2020 6:00,17.142,20.1907,0.981698,7.721
4/24/2020 7:00,17.149,19.6428,0.982046,7.649
4/24/2020 8:00,17.408,18.1473,0.982356,7.406
4/24/2020 9:00,18.229,18.2423,0.982668,7.414
4/24/2020 10:00,17.505,22.4104,0.983046,7.924
4/24/2020 11:00,17.327,24.9989,0.98339,8.189
4/24/2020 12:00,16.773,34.8564,0.983625,9.215
4/24/2020 13:00,18.277,12.3668,0.983919,6.618
4/24/2020 14:00,20.787,5.87814,0.98415,5.468
4/24/2020 15:00,22.662,13.3648,0.984167,6.868
4/24/2020 16:00,23.928,12.6079,0.984037,6.717
4/24/2020 17:00,25.122,9.83109,0.983553,6.184
4/24/2020 18:00,26.058,8.93586,0.983116,6.049
4/24/2020 19:00,26.712,8.88673,0.982647,6.045
4/24/2020 20:00,27.118,9.84164,0.982062,6.218
4/24/2020 21:00,27.352,10.1508,0.981525,6.304
4/24/2020 22:00,27.253,10.5201,0.981135,6.399
4/24/2020 23:00,26.471,12.5702,0.981165,6.765
4/25/2020 0:00,24.944,19.4463,0.981119,7.582
4/25/2020 1:00,23.141,21.5407,0.98101,7.846
4/25/2020 2:00,20.96,10.0761,0.98101,6.175
4/25/2020 3:00,21.822,26.2754,0.98092,8.369
4/25/2020 4:00,20.948,30.8348,0.980739,8.831
4/25/2020 5:00,20.325,29.9499,0.980469,8.739
4/25/2020 6:00,18.241,33.9657,0.980393,9.127
4/25/2020 7:00,17.027,32.3649,0.98047,8.939
4/25/2020 8:00,16.048,30.6736,0.98058,8.771
4/25/2020 9:00,15.378,37.3392,0.980613,9.489
4/25/2020 10:00,15.002,31.785,0.980699,8.859
4/25/2020 11:00,14.862,31.5719,0.981059,8.841
4/25/2020 12:00,15.306,28.7914,0.981322,8.612
4/25/2020 13:00,18.676,10.8939,0.981448,6.334
4/25/2020 14:00,21.222,1.39457,0.981566,4.032
4/25/2020 15:00,23.43,5.04943,0.981443,5.235
4/25/2020 16:00,24.843,9.57448,0.981379,6.12
4/25/2020 17:00,25.78,18.4684,0.981012,7.48
4/25/2020 18:00,26.544,22.924,0.980585,8.094
4/25/2020 19:00,27.234,25.6751,0.980164,8.403
4/25/2020 20:00,27.718,27.7261,0.97956,8.657
4/25/2020 21:00,28.181,20.798,0.978975,7.897
4/25/2020 22:00,27.576,25.6306,0.978628,8.406
4/25/2020 23:00,27.56,22.7944,0.978377,8.135
4/26/2020 0:00,26.032,21.3032,0.978318,7.968
4/26/2020 1:00,21.869,30.3224,0.978316,8.915
4/26/2020 2:00,20.821,38.1434,0.978383,9.745
4/26/2020 3:00,19.003,46.6868,0.97846,10.562
4/26/2020 4:00,18.479,38.0533,0.97862,9.691
4/26/2020 5:00,17.367,23.9726,0.978571,8.085
4/26/2020 6:00,17.145,33.4267,0.978553,9.049
4/26/2020 7:00,16.542,29.2373,0.978794,8.688
4/26/2020 8:00,16.724,27.7786,0.979086,8.604
4/26/2020 9:00,17.943,27.1008,0.97972,8.444
4/26/2020 10:00,18.259,12.7553,0.980157,6.686
4/26/2020 11:00,18.173,7.44376,0.98074,5.763
4/26/2020 12:00,16.973,6.319238833333333,0.98101,3.114
4/26/2020 13:00,17.688,5.1947176666666675,0.981154,1.72
4/26/2020 14:00,18.728,4.070196500000001,0.982143,2.062
4/26/2020 15:00,19.431,2.945675333333334,0.982511,1.965
4/26/2020 16:00,20.901,1.821154166666667,0.982299,2.536
4/26/2020 17:00,22.055,0.696633,0.982129,3.682
4/26/2020 18:00,22.371,4.14942,0.982241,5.008
4/26/2020 19:00,21.349,5.23462,0.982257,5.27
4/26/2020 20:00,21.226,1.37628,0.982074,4.029
4/26/2020 21:00,21.292,1.59968,0.981613,4.134
4/26/2020 22:00,22.175,2.98643,0.981104,4.657
4/26/2020 23:00,22.972,1.54226,0.980758,4.111
4/27/2020 0:00,21.927,6.2968,0.980879,5.505
4/27/2020 1:00,19.653,14.9807,0.981042,7.015
4/27/2020 2:00,18.77,26.2605,0.981355,8.449
4/27/2020 3:00,18.581,39.2527,0.981477,9.745
4/27/2020 4:00,18.114,47.3977,0.981512,10.503
4/27/2020 5:00,17.744,38.7553,0.981177,9.659
4/27/2020 6:00,16.973,29.3658,0.981052,8.662
4/27/2020 7:00,15.996,23.5335,0.981034,8.023
4/27/2020 8:00,16.413,8.01322,0.981126,5.808
4/27/2020 9:00,15.997,1.69339,0.981196,4.167
4/27/2020 10:00,15.307,1.89754,0.981135,2.662
4/27/2020 11:00,14.724,2.10169,0.981477,1.71
4/27/2020 12:00,14.079,2.30584,0.981625,3.198
4/27/2020 13:00,14.175,2.50999,0.981556,4.503
4/27/2020 14:00,15.163,2.02941,0.981308,4.292
4/27/2020 15:00,14.702,2.1099550000000002,0.981595,3.464
4/27/2020 16:00,15.496,2.1905,0.981074,4.413
4/27/2020 17:00,17.557,7.24765,0.980563,2.221
4/27/2020 18:00,19.438,12.3048,0.979855,1.904
4/27/2020 19:00,21.348,17.36195,0.978968,2.129
4/27/2020 20:00,17.796,22.4191,0.979314,8.003
4/27/2020 21:00,18.352,1.52946,0.978743,4.1
4/27/2020 22:00,19.048,3.52032,0.978254,4.822
4/27/2020 23:00,18.42,1.9172175,0.978004,3.323
4/28/2020 0:00,17.55,0.314115,0.977778,3.647
4/28/2020 1:00,17.174,1.96107,0.977844,4.272
4/28/2020 2:00,16.821,2.11299,0.977714,4.322
4/28/2020 3:00,16.291,1.05548,0.977544,3.908
4/28/2020 4:00,16.287,6.86381,0.977295,5.591
4/28/2020 5:00,16.1,7.4228,0.976538,3.519
4/28/2020 6:00,15.553,7.98179,0.976399,2.794
4/28/2020 7:00,14.822,8.54078,0.976855,5.916
4/28/2020 8:00,12.962,29.0905,0.977074,8.603
4/28/2020 9:00,12.563,22.4989,0.977399,7.873
4/28/2020 10:00,11.647,20.2984,0.977724,7.587
4/28/2020 11:00,11.045,20.5593,0.978299,7.616
4/28/2020 12:00,10.689,14.7158,0.978621,6.88
4/28/2020 13:00,11.176,6.91685,0.978973,5.587
4/28/2020 14:00,11.199,5.99939,0.979294,5.468
4/28/2020 15:00,12.126,8.09604,0.979622,5.83
4/28/2020 16:00,14.2,7.24412,0.979743,5.716
4/28/2020 17:00,15.761,12.5837,0.979528,6.67
4/28/2020 18:00,16.7,14.2537,0.979413,6.868
4/28/2020 19:00,17.459,18.3975,0.979123,7.404
4/28/2020 20:00,18.096,17.8693,0.97868,7.343
4/28/2020 21:00,18.429,23.6922,0.978457,8.07
4/28/2020 22:00,18.276,21.1188,0.978275,7.769
4/28/2020 23:00,17.79,23.9927,0.978277,8.213
4/29/2020 0:00,16.466,35.4397,0.978292,9.452
4/29/2020 1:00,12.829,41.8987,0.97855,9.952
4/29/2020 2:00,11.571,48.5973,0.978879,10.515
4/29/2020 3:00,11.576,45.4295,0.979279,10.196
4/29/2020 4:00,11.087,41.6874,0.980101,9.857
4/29/2020 5:00,8.618,50.0586,0.980854,10.589
4/29/2020 6:00,6.469,43.8077,0.981454,9.949
4/29/2020 7:00,4.605,41.6879,0.982139,9.751
4/29/2020 8:00,4.358,54.6991,0.982632,11.024
4/29/2020 9:00,3.77,46.904,0.983088,10.185
4/29/2020 10:00,2.464,46.0917,0.983508,10.08
4/29/2020 11:00,1.884,45.3153,0.984018,10.005
4/29/2020 12:00,2.121,41.2792,0.984398,9.672
4/29/2020 13:00,5.152,11.8951,0.984805,6.444
4/29/2020 14:00,7.517,10.7342,0.985189,6.197
4/29/2020 15:00,8.882,7.58504,0.985366,5.663
4/29/2020 16:00,10.168,3.90265,0.985356,4.886
4/29/2020 17:00,11.408,3.05057,0.984983,4.678
4/29/2020 18:00,12.6,2.43411,0.984687,4.468
4/29/2020 19:00,13.709,1.36504,0.984364,4.028
4/29/2020 20:00,14.723,0.713518,0.983909,3.678
4/29/2020 21:00,15.602,1.66532,0.983473,4.151
4/29/2020 22:00,16.038,1.78051,0.983175,4.191
4/29/2020 23:00,16.067,1.6298249999999999,0.983025,3.499
4/30/2020 0:00,14.775,1.47914,0.98294,4.061
4/30/2020 1:00,10.426,1.559499,0.982735,3.346
4/30/2020 2:00,8.312,1.6398579999999998,0.982833,2.33
4/30/2020 3:00,7.336,1.7202169999999999,0.982797,1.679
4/30/2020 4:00,6.51,1.800576,0.982625,0.971
4/30/2020 5:00,5.835,1.880935,0.982376,0.752
4/30/2020 6:00,4.768,1.9612939999999999,0.982366,0.927
4/30/2020 7:00,4.125,2.041653,0.982427,1.597
4/30/2020 8:00,3.659,2.122012,0.982631,2.553
4/30/2020 9:00,3.064,2.202371,0.982754,3.363
4/30/2020 10:00,2.762,2.28273,0.982854,4.336
4/30/2020 11:00,2.588,10.6938,0.98312,6.174
4/30/2020 12:00,4.482,12.3065,0.98326,6.513
4/30/2020 13:00,7.771,6.96799,0.98352,5.567
4/30/2020 14:00,11.23,0.714052,0.983628,3.676
4/30/2020 15:00,14.568,1.15778,0.983488,3.915
4/30/2020 16:00,17.348,1.69628,0.982994,4.169
4/30/2020 17:00,19.282,1.74096,0.98236,4.18
4/30/2020 18:00,21.055,2.3603,0.98172,4.42
4/30/2020 19:00,22.264,2.55059,0.98117,4.501
4/30/2020 20:00,23.174,3.27809,0.980608,4.768
4/30/2020 21:00,23.739,6.01025,0.980083,5.495
4/30/2020 22:00,23.889,11.2503,0.979687,6.488
4/30/2020 23:00,23.494,15.2354,0.979489,7.042
5/1/2020 0:00,21.314,20.7606,0.979289,7.737
5/1/2020 1:00,17.322,45.4524,0.979098,10.291
5/1/2020 2:00,14.944,55.3826,0.979101,11.603
5/1/2020 3:00,14.578,52.2104,0.979232,10.977
5/1/2020 4:00,14.222,55.3639,0.979112,11.548
5/1/2020 5:00,13.424,56.6757,0.978718,12.184
5/1/2020 6:00,13.842,56.6002,0.978693,12.419
5/1/2020 7:00,13.969,55.5852,0.978899,11.617
5/1/2020 8:00,13.535,45.4221,0.979313,10.216
5/1/2020 9:00,13.731,39.9604,0.979607,9.715
5/1/2020 10:00,10.963,38.8906,0.979898,9.583
5/1/2020 11:00,9.033,35.681,0.98037,9.203
5/1/2020 12:00,9.528,37.0658,0.980585,9.38
5/1/2020 13:00,13.839,19.6576,0.980894,7.514
5/1/2020 14:00,16.67,6.66451,0.980915,5.553
5/1/2020 15:00,19.038,13.4922,0.980748,6.778
5/1/2020 16:00,21.194,31.2454,0.980361,8.873
5/1/2020 17:00,22.742,40.9396,0.979603,9.913
5/1/2020 18:00,23.797,48.8853,0.979133,10.763
5/1/2020 19:00,24.703,51.0701,0.978621,11.085
5/1/2020 20:00,25.38,53.2784,0.977904,11.565
5/1/2020 21:00,25.639,54.2832,0.977212,13.469
5/1/2020 22:00,25.161,54.3447,0.976754,13.302
5/1/2020 23:00,24.938,53.4234,0.976236,11.628
5/2/2020 0:00,23.542,54.3985,0.975999,11.986
5/2/2020 1:00,22.038,54.8758,0.975974,12.202
5/2/2020 2:00,20.547,44.9828,0.976186,10.312
5/2/2020 3:00,19.197,45.756,0.97637,10.372
5/2/2020 4:00,18.683,36.4834,0.976354,9.457
5/2/2020 5:00,17.008,37.0534,0.976157,9.5
5/2/2020 6:00,16.062,54.9235,0.976297,11.569
5/2/2020 7:00,15.537,49.6512,0.97675,10.695
5/2/2020 8:00,14.633,36.8906,0.977327,9.447
5/2/2020 9:00,14.707,38.4535,0.977504,9.597
5/2/2020 10:00,14.003,41.0936,0.977693,9.837
5/2/2020 11:00,12.574,33.7364,0.978181,9.031
5/2/2020 12:00,14.323,46.9497,0.977818,10.401
5/2/2020 13:00,17.681,30.7412,0.978117,8.796
5/2/2020 14:00,19.562,33.2533,0.977827,9.061
5/2/2020 15:00,21.589,38.9824,0.977943,9.739
5/2/2020 16:00,22.723,44.4397,0.978016,10.278
5/2/2020 17:00,23.277,50.6385,0.977602,10.983
5/2/2020 18:00,25.034,54.3879,0.977115,12.413
5/2/2020 19:00,26.317,54.1282,0.976633,12.527
5/2/2020 20:00,26.702,54.041,0.976313,12.443
5/2/2020 21:00,27.073,53.9454,0.975791,13.114
5/2/2020 22:00,26.433,54.036,0.975347,12.692
5/2/2020 23:00,26.229,53.3243,0.974977,11.723
5/3/2020 0:00,25.449,52.981,0.974319,11.532
5/3/2020 1:00,23.0,54.2943,0.973928,11.912
5/3/2020 2:00,22.789,52.9506,0.974876,11.345
5/3/2020 3:00,21.776,52.1214,0.975134,11.17
5/3/2020 4:00,21.015,53.6552,0.975238,11.457
5/3/2020 5:00,20.97,53.3592,0.975279,11.364
5/3/2020 6:00,19.509,34.247,0.975655,9.267
5/3/2020 7:00,18.447,17.5669975,0.975361,2.972
5/3/2020 8:00,17.664,0.886995,0.975304,3.791
5/3/2020 9:00,18.006,4.55267,0.97452,5.089
5/3/2020 10:00,18.281,35.2443,0.973789,9.325
5/3/2020 11:00,17.913,55.5838,0.974855,12.385
5/3/2020 12:00,17.396,45.7758,0.975034,10.459
5/3/2020 13:00,17.489,23.8562,0.975442,8.176
5/3/2020 14:00,18.158,17.3138,0.975749,7.323
5/3/2020 15:00,19.484,19.6064,0.975922,7.684
5/3/2020 16:00,20.295,26.1885,0.976082,8.407
5/3/2020 17:00,21.44,18.6088,0.975991,7.464
5/3/2020 18:00,23.397,26.7225,0.975767,8.471
5/3/2020 19:00,24.77,33.2266,0.975456,9.158
5/3/2020 20:00,25.367,34.0894,0.975358,9.302
5/3/2020 21:00,25.519,41.3333,0.97529,10.017
5/3/2020 22:00,23.754,24.9274,0.975613,8.405
5/3/2020 23:00,24.657,45.9648,0.975834,10.654
5/4/2020 0:00,22.586,39.6958,0.976216,9.865
5/4/2020 1:00,18.331,46.5878,0.976901,10.442
5/4/2020 2:00,15.522,52.2698,0.977694,11.018
5/4/2020 3:00,14.516,56.3133,0.978417,12.19
5/4/2020 4:00,13.158,55.6167,0.978977,11.678
5/4/2020 5:00,10.925,50.3843,0.979214,10.671
5/4/2020 6:00,10.081,46.1209,0.979516,10.231
5/4/2020 7:00,9.716,51.7893,0.980048,10.794
5/4/2020 8:00,8.719,47.3365,0.980543,10.472
5/4/2020 9:00,8.185,51.6474,0.980973,10.882
5/4/2020 10:00,8.127,51.8535,0.981166,10.922
5/4/2020 11:00,7.08,51.362,0.981734,10.763
5/4/2020 12:00,8.39,47.7701,0.982052,10.402
5/4/2020 13:00,11.434,15.7155,0.982477,7.02
5/4/2020 14:00,13.301,9.51754,0.982774,6.074
5/4/2020 15:00,15.072,10.2126,0.982851,6.214
5/4/2020 16:00,16.749,5.98022,0.982796,5.489
5/4/2020 17:00,18.072,1.83306,0.982394,4.233
5/4/2020 18:00,19.215,1.7090999999999998,0.982168,3.542
5/4/2020 19:00,20.181,1.58514,0.981873,2.919
5/4/2020 20:00,20.965,1.46118,0.981523,3.087
5/4/2020 21:00,21.478,1.3372199999999999,0.981246,3.394
5/4/2020 22:00,21.692,1.21326,0.981141,3.948
5/4/2020 23:00,21.414,2.39948,0.981175,4.48
5/5/2020 0:00,19.911,5.36146,0.981172,5.361
5/5/2020 1:00,15.197,10.9877,0.981342,6.336
5/5/2020 2:00,13.463,21.0656,0.981622,7.699
5/5/2020 3:00,13.226,24.6864,0.981846,8.116
5/5/2020 4:00,11.938,18.6019,0.981891,7.367
5/5/2020 5:00,11.323,13.174,0.981667,6.688
5/5/2020 6:00,10.787,30.4203,0.98185,8.694
5/5/2020 7:00,9.139,34.6134,0.98224,9.06
5/5/2020 8:00,8.863,33.0169,0.982486,8.905
5/5/2020 9:00,8.524,33.1927,0.982651,8.917
5/5/2020 10:00,8.236,35.7508,0.982881,9.188
5/5/2020 11:00,8.193,31.2651,0.983265,8.734
5/5/2020 12:00,8.858,28.9584,0.98342,8.537
5/5/2020 13:00,11.893,11.9257,0.983635,6.53
5/5/2020 14:00,14.597,1.51015,0.983876,4.074
5/5/2020 15:00,17.306,2.79167,0.983987,4.572
5/5/2020 16:00,19.049,4.96458,0.983956,5.193
5/5/2020 17:00,20.319,4.55955,0.98361,5.092
5/5/2020 18:00,21.534,4.77596,0.983378,5.156
5/5/2020 19:00,22.44,5.34067,0.983081,5.303
5/5/2020 20:00,23.123,4.34228,0.9827,5.046
5/5/2020 21:00,23.58,5.68021,0.982386,5.391
5/5/2020 22:00,23.736,5.16097,0.982074,5.258
5/5/2020 23:00,23.438,4.80337,0.982138,5.166
5/6/2020 0:00,21.563,3.03263,0.98197,4.675
5/6/2020 1:00,16.266,7.88296,0.981945,5.768
5/6/2020 2:00,14.419,7.25694,0.981997,5.638
5/6/2020 3:00,13.696,9.99376,0.982073,6.126
5/6/2020 4:00,12.732,6.13719,0.982117,5.505
5/6/2020 5:00,12.059,6.37497,0.981897,5.554
5/6/2020 6:00,11.654,8.09009,0.981928,5.865
5/6/2020 7:00,10.615,7.34974,0.982096,5.721
5/6/2020 8:00,8.762,7.0474144999999995,0.982492,3.16
5/6/2020 9:00,8.018,6.745089,0.982704,3.073
5/6/2020 10:00,7.403,6.4427635,0.982987,2.636
5/6/2020 11:00,7.28,6.140438,0.983216,2.013
5/6/2020 12:00,8.425,5.838112499999999,0.983461,2.872
5/6/2020 13:00,12.291,5.535787,0.983661,3.284
5/6/2020 14:00,15.695,5.2334615,0.983741,1.574
5/6/2020 15:00,19.161,4.931136,0.983659,1.392
5/6/2020 16:00,22.053,4.6288105,0.983426,2.024
5/6/2020 17:00,23.684,4.326485,0.982813,1.847
5/6/2020 18:00,24.762,4.0241595,0.982338,1.809
5/6/2020 19:00,25.537,3.7218340000000003,0.981811,1.674
5/6/2020 20:00,26.133,3.4195085,0.98136,1.466
5/6/2020 21:00,26.55,3.117183,0.980818,1.58
5/6/2020 22:00,26.764,2.8148575000000005,0.980242,2.289
5/6/2020 23:00,26.642,2.512532,0.980046,2.242
5/7/2020 0:00,24.795,2.2102065,0.979592,3.271
5/7/2020 1:00,21.023,1.9078810000000006,0.97933,3.609
5/7/2020 2:00,20.093,1.6055555000000004,0.979224,3.281
5/7/2020 3:00,19.318,1.30323,0.979199,3.983
5/7/2020 4:00,19.125,1.7433,0.978913,4.186
5/7/2020 5:00,17.982,7.82632,0.978445,5.768
5/7/2020 6:00,16.779,2.75054,0.978056,4.555
5/7/2020 7:00,15.678,2.03549,0.978,4.311
5/7/2020 8:00,16.171,7.75502,0.978119,5.8
5/7/2020 9:00,15.791,18.4979,0.97814,7.467
5/7/2020 10:00,14.1,15.2855,0.978155,7.048
5/7/2020 11:00,14.548,16.7664,0.97822,7.26
5/7/2020 12:00,14.597,14.29,0.978248,6.854
5/7/2020 13:00,18.038,7.34042,0.97815,5.672
5/7/2020 14:00,20.301,1.29802,0.978077,3.979
5/7/2020 15:00,23.007,7.89784,0.977639,5.813
5/7/2020 16:00,24.629,13.3243,0.977117,6.794
5/7/2020 17:00,26.572,29.9703,0.976382,8.815
5/7/2020 18:00,27.71,29.8196,0.975842,8.831
5/7/2020 19:00,28.466,33.9992,0.975222,9.338
5/7/2020 20:00,28.934,34.7091,0.974852,9.476
5/7/2020 21:00,29.03,37.1702,0.974333,9.737
5/7/2020 22:00,28.918,34.3717,0.973787,9.431
5/7/2020 23:00,28.068,41.9264,0.973458,10.157
5/8/2020 0:00,26.276,32.9199,0.973157,9.149
5/8/2020 1:00,21.997,36.0124,0.97284,9.463
5/8/2020 2:00,20.647,51.7075,0.972512,11.11
5/8/2020 3:00,20.323,53.7767,0.972176,11.526
5/8/2020 4:00,20.127,53.6574,0.971987,11.466
5/8/2020 5:00,18.856,49.5006,0.972109,10.763
5/8/2020 6:00,19.59,35.8799,0.972288,9.418
5/8/2020 7:00,18.788,29.8617,0.97251,8.741
5/8/2020 8:00,18.378,28.9844,0.972584,8.654
5/8/2020 9:00,17.184,28.0052,0.972426,8.547
5/8/2020 10:00,17.146,20.7259,0.972154,7.719
5/8/2020 11:00,15.549,17.1005,0.972045,7.231
5/8/2020 12:00,16.401,23.93,0.971911,8.088
5/8/2020 13:00,18.227,36.4894,0.971758,9.475
5/8/2020 14:00,19.31,42.3022,0.971317,10.026
5/8/2020 15:00,21.102,52.4447,0.970807,11.244
5/8/2020 16:00,21.857,51.2311,0.970649,11.089
5/8/2020 17:00,22.955,53.6468,0.970063,11.725
5/8/2020 18:00,24.764,53.8024,0.969465,12.015
5/8/2020 19:00,25.737,51.2114,0.968283,11.362
5/8/2020 20:00,25.659,53.3689,0.967697,12.044
5/8/2020 21:00,23.623,49.4598,0.967258,10.974
5/8/2020 22:00,22.504,12.3904,0.967322,6.684
5/8/2020 23:00,22.358,26.0725,0.967519,8.45
5/9/2020 0:00,22.328,7.46668,0.967572,5.742
5/9/2020 1:00,20.566,3.29374,0.967615,4.768
5/9/2020 2:00,19.153,7.02994,0.968237,5.667
5/9/2020 3:00,17.859,27.6632,0.9686,8.559
5/9/2020 4:00,16.874,22.9214,0.968607,8.115
5/9/2020 5:00,16.057,24.3854,0.968667,8.253
5/9/2020 6:00,15.334,14.7445,0.96898,7.057
5/9/2020 7:00,14.785,11.8977,0.969383,6.654
5/9/2020 8:00,14.336,10.9853,0.969867,6.463
